date,prc_QTEC,prc_XLK,ret_QTEC,ret_XLK,ret_diff
2011-10-27,0.09233242936142978,0.07338225075704634,0.6198126697585741,0.605482042270039,-0.008793000000000002
2011-10-28,0.09286038180347382,0.07388258428493528,0.4876411975214303,0.5107840200921613,-9.70000000000003e-05
2011-10-31,0.08916471470916566,0.07126973141707076,0.38182155205677415,0.43443164226715214,0.006717000000000001
2011-11-01,0.08488243379036416,0.06726706319395913,0.3644390306643566,0.3985883524644292,0.0013790000000000018
2011-11-02,0.08670093664629357,0.06899043423446553,0.5224554182775605,0.5427120809171379,-0.000452000000000001
2011-11-03,0.09074857203529772,0.07238158370126842,0.5800503885059733,0.584462494993198,-0.004107000000000003
2011-11-04,0.0916871541544871,0.0714921018739103,0.49821446134989755,0.47644908578501244,-0.012407000000000001
2011-11-07,0.0916871541544871,0.07238158370126842,0.47437449403433385,0.5206424584029474,0.006142
2011-11-08,0.09344699562796717,0.07404936212756495,0.5187935508765028,0.5397819740692761,-0.0002960000000000011
2011-11-09,0.08699424355854025,0.06893484162025564,0.31339986230168043,0.3732494235411713,0.007849000000000002
2011-11-10,0.08775684153038162,0.06937958253393471,0.4942423944375932,0.5097592043966037,-0.002126
2011-11-11,0.09145250862468977,0.07210362063021901,0.5701656162756388,0.5673581766941034,-0.006234
2011-11-14,0.09016195821080437,0.07099176834602135,0.4417505844612743,0.47089198659079184,0.0009789999999999998
2011-11-15,0.09198046106673378,0.07293750984336726,0.5207455380448353,0.5471288922247523,0.0012239999999999994
2011-11-16,0.0903966037406017,0.07076939788918181,0.43447602763045406,0.44499013073617133,-0.0042759999999999986
2011-11-17,0.0854103862324082,0.06798976717868764,0.3474310184379564,0.42887093456696124,0.014266999999999995
2011-11-18,0.08382652890627613,0.06682232228028008,0.43265265977166295,0.4686691469131036,0.0027680000000000014
2011-11-21,0.08124542807850536,0.06437624725504519,0.4056236901636492,0.435499760034353,0.0007209999999999994
2011-11-22,0.08060015287156265,0.06415387679820565,0.45686713625324393,0.4926512775915388,0.003013
2011-11-23,0.07690448577725452,0.06087391255982254,0.3736466600591649,0.4123872792947536,0.0027690000000000006
2011-11-25,0.07594595878803236,0.06015120857509405,0.4475346704697632,0.4790472100836091,0.0017099999999999997
2011-11-28,0.080482830106664,0.06454302509767486,0.6023204436609595,0.6172096866734267,-0.0009189999999999962
2011-11-29,0.07983755489972132,0.06382032111294637,0.4567725632315224,0.47956322643735816,-0.0005890000000000001
2011-11-30,0.08652495249894558,0.0691016194628853,0.6576532272097932,0.6374353626368074,-0.009940999999999998
2011-12-01,0.08728755047078691,0.06987991606182369,0.4943104870132327,0.5181958913551022,0.00019399999999999973
2011-12-02,0.0862316455866989,0.06976873083340389,0.4469180543681388,0.49567881410059794,0.006482
2011-12-05,0.08834345535487496,0.07138091664549052,0.5296883629788233,0.5391360515005972,-0.0033550000000000003
2011-12-06,0.0875808573830336,0.07132532403128063,0.4546881738327798,0.497093348440945,0.0048200000000000005
2011-12-07,0.08799148706017897,0.0714921018739103,0.48503098212191603,0.5026396221172548,-0.0016640000000000001
2011-12-08,0.08435448134832015,0.06921280469130507,0.3802554228170656,0.44168473926740115,0.009141
2011-12-09,0.08735911735737513,0.0714365092597004,0.5541109001081916,0.5547753163757609,-0.005476999999999999
2011-12-12,0.08472522128539993,0.06960195299077425,0.4059187579914204,0.45274841857225856,0.005423000000000001
2011-12-13,0.0824773171099414,0.06826773024973702,0.414872931688015,0.46479361150103027,0.006394
2011-12-14,0.07948558660502529,0.06609961829555157,0.39391933299539245,0.44322557131670776,0.0059559999999999995
2011-12-15,0.07889897278053194,0.06576606261029229,0.458255468212116,0.4898474684526366,0.001869
2011-12-16,0.07972023213482264,0.06554369215345275,0.49703797295968166,0.5084637507532757,-0.003224
