date,X,Y,beta,spread,spread_z,ret_X,ret_Y,spread_lag1,spread_lag2,ret_X_lag1,ret_Y_lag1,target
2014-08-29,40.28,41.36,0.9462316060710186,1.14386077290267,-0.8435817250875548,0.0044887780548628076,0.006081245439065963,1.1892353309885166,1.282312170428597,-0.0014940239043823578,0.0009739469198928319,1
2014-09-02,40.29,41.46,0.9457400238038544,1.079618613092194,-1.8933730398095683,0.0002482621648460803,0.0024177949709864865,1.14386077290267,1.1892353309885166,0.0044887780548628076,0.006081245439065963,1
2014-09-03,40.07,41.51,0.9445110755676256,0.863345253187866,-4.05328428136173,-0.005460412012906368,0.001205981669078593,1.079618613092194,1.14386077290267,0.0002482621648460803,0.0024177949709864865,1
2014-09-04,40.05,41.5312,0.943316463169583,0.8729353048114135,-3.9292463028524462,-0.000499126528575089,0.0005107203083594136,0.863345253187866,1.079618613092194,-0.005460412012906368,0.001205981669078593,1
2014-09-05,40.29,41.89,0.9419677875383012,0.8309693800205551,-3.3164110028911495,0.005992509363295984,0.008639288053319039,0.8729353048114135,0.863345253187866,-0.000499126528575089,0.0005107203083594136,1
2014-09-08,40.35,42.0344,0.940560121667797,0.8141196217671549,-1.7464634449742193,0.0014892032762472418,0.0034471234184769717,0.8309693800205551,0.8729353048114135,0.005992509363295984,0.008639288053319039,0
2014-09-09,40.06,41.67,0.9394995047266104,0.91105563804215,-0.5387267879035331,-0.0071871127633209575,-0.00866909007860217,0.8141196217671549,0.8309693800205551,0.0014892032762472418,0.0034471234184769717,0
2014-09-10,40.3,41.822,0.9388569564444068,1.0351243675820143,0.4925993928814857,0.0059910134797802606,0.003647708183345255,0.91105563804215,0.8141196217671549,-0.0071871127633209575,-0.00866909007860217,0
2014-09-11,40.39,41.91,0.9383159602411208,1.0651781062946313,0.851589890898128,0.0022332506203475155,0.002104155707522315,1.0351243675820143,0.91105563804215,0.0059910134797802606,0.003647708183345255,-1
2014-09-12,40.22,41.65,0.9380645326484388,1.1496122151925263,1.6323990384995322,-0.004208962614508538,-0.006203769983297525,1.0651781062946313,1.0351243675820143,0.0022332506203475155,0.002104155707522315,-1
2014-09-15,39.98,41.169,0.938464869448994,1.344339789654363,3.4331531817558023,-0.005967180507210346,-0.011548619447779185,1.1496122151925263,1.0651781062946313,-0.004208962614508538,-0.006203769983297525,-1
2014-09-16,40.28,41.6428,0.9383923378792952,1.202715552160086,1.8233991210905411,0.007503751875937992,0.011508659428210555,1.344339789654363,1.1496122151925263,-0.005967180507210346,-0.011548619447779185,0
2014-09-17,40.36,41.7241,0.9383396942251376,1.2086207641809352,1.0189857540068987,0.0019860973187686426,0.0019523182879153111,1.202715552160086,1.344339789654363,0.007503751875937992,0.011508659428210555,0
